ID,sl_forb_current,sl_grass_current,sl_forb_mid_585,sl_grass_mid_585,cluster,pet,ppt,soil,srad,tmax,vpd
2094,2,4,1,2,1,64.6095890410959,37.44246575342466,24.26027397260275,184.84931506849315,11.056986301369871,0.5787671232876714
2095,2,4,1,2,1,64.6095890410959,37.44246575342466,24.26027397260275,184.84931506849315,11.056986301369871,0.5787671232876714
2096,3,4,3,3,4,79.03150684931506,27.469863013698625,22.230136986301382,195.10958904109592,14.353972602739722,0.6775342465753423
2097,2,2,1,1,1,112.27945205479455,25.717808219178078,0.5684931506849317,200.4410958904109,20.01150684931507,1.0712328767123291
2098,2,2,1,1,1,112.27945205479455,25.717808219178078,0.5684931506849317,200.4410958904109,20.01150684931507,1.0712328767123291
2099,1,5,1,3,1,72.50273972602741,35.98082191780823,21.368493150684937,184.74109589041097,12.41904109589041,0.6442465753424658
2100,1,5,1,3,1,72.50273972602741,35.98082191780823,21.368493150684937,184.74109589041097,12.41904109589041,0.6442465753424658
2101,1,2,2,2,1,91.8849315068493,43.90410958904111,22.78219178082192,204.71095890410962,17.542602739726018,0.7683561643835615
2102,3,8,1,4,4,78.98356164383564,24.838356164383562,5.743835616438353,192.61095890410968,14.15561643835617,0.6624657534246575
2103,2,2,1,3,1,96.10547945205482,33.29452054794521,20.81095890410958,200.52465753424661,16.57465753424658,0.9349315068493153
2104,0,1,0,1,1,54.42465753424658,65.61095890410957,57.88219178082193,193.13013698630138,9.384794520547953,0.44958904109589043
2105,0,1,0,1,1,54.42465753424658,65.61095890410957,57.88219178082193,193.13013698630138,9.384794520547953,0.44958904109589043
2106,0,1,0,1,1,54.42465753424658,65.61095890410957,57.88219178082193,193.13013698630138,9.384794520547953,0.44958904109589043
2107,1,1,1,1,1,99.9082191780822,33.395890410958906,25.112328767123294,201.59452054794522,17.46698630136986,1.0035616438356163
2108,1,1,1,1,1,99.9082191780822,33.395890410958906,25.112328767123294,201.59452054794522,17.46698630136986,1.0035616438356163
2109,1,1,1,1,1,99.9082191780822,33.395890410958906,25.112328767123294,201.59452054794522,17.46698630136986,1.0035616438356163
2110,1,1,1,1,1,99.9082191780822,33.395890410958906,25.112328767123294,201.59452054794522,17.46698630136986,1.0035616438356163
2111,1,2,1,3,1,75.19999999999997,52.684931506849324,49.613698630137016,196.73972602739724,13.764383561643834,0.631917808219178
2112,6,8,3,7,3,84.69589041095892,27.020547945205482,18.712328767123285,188.67260273972605,15.406986301369864,0.8034246575342464
2113,6,8,3,7,3,84.69589041095892,27.020547945205482,18.712328767123285,188.67260273972605,15.406986301369864,0.8034246575342464
2114,1,2,1,2,1,92.71232876712328,29.723287671232875,2.964383561643835,199.57945205479447,16.24739726027397,0.7801369863013699
2115,1,2,1,2,1,92.71232876712328,29.723287671232875,2.964383561643835,199.57945205479447,16.24739726027397,0.7801369863013699
2116,2,2,1,2,1,103.53835616438356,27.649315068493156,1.2972602739726025,202.058904109589,17.39054794520548,0.8857534246575344
2117,1,2,1,2,1,112.76575342465753,27.238356164383557,0.5205479452054795,203.48082191780819,18.865616438356167,1.008630136986301
2118,1,2,1,2,1,112.76575342465753,27.238356164383557,0.5205479452054795,203.48082191780819,18.865616438356167,1.008630136986301
2119,1,2,1,2,1,112.76575342465753,27.238356164383557,0.5205479452054795,203.48082191780819,18.865616438356167,1.008630136986301
2120,1,2,1,2,1,112.76575342465753,27.238356164383557,0.5205479452054795,203.48082191780819,18.865616438356167,1.008630136986301
2121,1,2,2,2,1,105.5931506849315,28.856164383561644,1.1849315068493151,200.46027397260272,18.170821917808222,0.9443835616438352
2122,1,2,2,2,1,105.5931506849315,28.856164383561644,1.1849315068493151,200.46027397260272,18.170821917808222,0.9443835616438352
2123,1,2,2,2,1,105.5931506849315,28.856164383561644,1.1849315068493151,200.46027397260272,18.170821917808222,0.9443835616438352
2124,1,2,2,2,1,105.5931506849315,28.856164383561644,1.1849315068493151,200.46027397260272,18.170821917808222,0.9443835616438352
2125,2,5,2,3,4,88.62739726027395,34.149315068493166,9.38493150684931,184.19178082191783,15.3441095890411,0.7878082191780823
2126,2,5,2,3,4,88.62739726027395,34.149315068493166,9.38493150684931,184.19178082191783,15.3441095890411,0.7878082191780823
2127,2,5,2,3,4,88.62739726027395,34.149315068493166,9.38493150684931,184.19178082191783,15.3441095890411,0.7878082191780823
2128,2,3,2,2,1,84.5767123287671,34.95479452054795,12.056164383561649,185.30136986301372,14.530958904109594,0.74972602739726
2129,2,3,2,2,1,84.5767123287671,34.95479452054795,12.056164383561649,185.30136986301372,14.530958904109594,0.74972602739726
2130,2,3,2,2,1,84.5767123287671,34.95479452054795,12.056164383561649,185.30136986301372,14.530958904109594,0.74972602739726
2131,2,3,2,2,1,84.5767123287671,34.95479452054795,12.056164383561649,185.30136986301372,14.530958904109594,0.74972602739726
2132,2,3,2,2,1,84.5767123287671,34.95479452054795,12.056164383561649,185.30136986301372,14.530958904109594,0.74972602739726
2133,2,3,2,2,1,84.5767123287671,34.95479452054795,12.056164383561649,185.30136986301372,14.530958904109594,0.74972602739726
2134,2,3,2,2,1,84.5767123287671,34.95479452054795,12.056164383561649,185.30136986301372,14.530958904109594,0.74972602739726
2135,0,1,0,2,1,65.72876712328767,33.226027397260275,38.01369863013702,188.786301369863,10.876712328767129,0.6097260273972603
2136,0,1,0,2,1,65.72876712328767,33.226027397260275,38.01369863013702,188.786301369863,10.876712328767129,0.6097260273972603
2137,0,1,0,2,1,65.72876712328767,33.226027397260275,38.01369863013702,188.786301369863,10.876712328767129,0.6097260273972603
2138,0,1,0,2,1,65.72876712328767,33.226027397260275,38.01369863013702,188.786301369863,10.876712328767129,0.6097260273972603
2139,3,10,2,8,4,109.80684931506852,19.331506849315073,8.265753424657534,200.20410958904108,20.638356164383566,1.3790410958904107
2140,3,10,2,8,4,109.80684931506852,19.331506849315073,8.265753424657534,200.20410958904108,20.638356164383566,1.3790410958904107
